title,price,rooms,mtts,floor,link,description
"Piso en calle Isla Cristina, 9, Valdezarza, Madrid",1.700,3 hab.,165 m²,Planta 4ª exterior con ascensor,/inmueble/98309188/,"
ABSTENERSE AGENCIAS INMOBILIARIAS.
Particular alquila piso en zona residencial muy tranquila con tres habitaciones (la principal con bañ...
"
"Piso en calle de Beatriz de Bobadilla, Ciudad Universitaria, Madrid",1.950,4 hab.,163 m²,Planta 7ª exterior con ascensor,/inmueble/98282940/,"
ALQUILAMOS BONITO INMUEBLE EN BEATRIZ DE BOBADILLA (MADRID)
SITUACIÓN INMEJORABLE. En una buena zona de Madrid, cerca de la Universidad...
"
"Piso en calle Quintana, Argüelles, Madrid",1.650,2 hab.,114 m²,Planta 5ª exterior con ascensor,/inmueble/98124613/,"
Alquilamos bonito piso en Argüelles
Ubicación inmejorable en zona prime de Madrid. Junto a la Calle Ferraz, Templo Debod, Metro Ventura...
"
"Piso en calle Ferraz, Argüelles, Madrid",3.000,4 hab.,180 m²,Planta 4ª exterior con ascensor,/inmueble/98096157/,"
Precioso inmueble en alquiler en Calle Ferraz - Argüelles
Ubicación inmejorable en zona prime de Madrid. Junto a Templo Debod, Metro Ven...
"
"Piso en calle de Mozart, 5, Casa de Campo, Madrid",1.450,3 hab.,109 m²,Planta 7ª exterior con ascensor,/inmueble/98089659/,"
Séptimo piso, exterior, recién pintado, de 109 metros cuadrados. Distribuido en: hall de entrada, tres dormitorios, vestidor, amplio saló...
"
"Ático en calle de Nueva Zelanda, 10, Valdezarza, Madrid",950,55 m²,Planta 2ª exterior sin ascensor,,/inmueble/82719998/,"
||||ABSTENERSE INMOBILIARIAS|||||
alquiler de fantástico estudio ático de un dormitorio, un baño y terraza en zona inmejorable de Madrid....
"
"Casa o chalet independiente en calle de la Salle, 3, Valdemarín, Madrid",6.900,5 hab.,400 m²,,/inmueble/98051373/,"
A nivel particular se ofrece magnifico chalet independiente de arquitectura singular en Valdemarín en parcela de 2.700 m² con jardinero i...
"
"Piso en calle Miguel Gila, 14, Valdemarín, Madrid",1.875,2 hab.,145 m²,Bajo exterior con ascensor,/inmueble/40315418/,"
Acceso independiente directo
Puertas de madera de nogal americano
Suelos de tarima de madera y en los baños de mármol travertino
Baños...
"
"Piso en avenida de Pablo Iglesias, 33, Ciudad Universitaria, Madrid",1.500,2 hab.,93 m²,Planta 4ª exterior con ascensor,/inmueble/97965503/,"
Piso no amueblado salvo cocina completamente equipada y muebles dormitorio empotrados con acabados de carpintería excelentes.
Piso céntr...
"
"Piso en paseo Pintor Rosales, 42, Argüelles, Madrid",1.350,1 hab.,60 m²,Planta 7ª interior con ascensor,/inmueble/26070192/,"
PARTICULAR - Apartamento frente teleférico - 7º piso semi-interior muy luminoso - amueblado - un dormitorio grande con armario vestidor y...
"
"Dúplex en calle Sierra Pajarejo, 5, Valdemarín, Madrid",1.800,2 hab.,140 m²,Planta 4ª exterior con ascensor,/inmueble/1665864/,"
PROPIETARIO alquila ÁTICO-TRIPLEX de 140 m2 más 38 m2 de terrazas en 2 niveles, en Valdemarín. Inmejorables calidades y servicio de mante...
"
"Piso en paseo de la Florida, 11, Casa de Campo, Madrid",1.500,3 hab.,86 m²,Planta 5ª exterior con ascensor,/inmueble/91954988/,"
Amueblado. Disponible el 1 de septiembre. Con terraza. Sin comisiones. Frente al gran Centro Comercial y el Intercambiador de Príncipe Pí...
"
"Piso en calle Ilustración, 15, Argüelles, Madrid",1.700,4 hab.,80 m²,Planta 1ª exterior con ascensor,/inmueble/36376997/,"
Disponible. Ideal para 4 o 5 estudiantes. Recien reformado con aire acondicionado en las 4 habitaciones amplias y luminosas. Alquilo piso...
"
"Dúplex en calle Regulo, 3, Aravaca, Madrid",600,1 hab.,60 m²,Planta 2ª exterior con ascensor,/inmueble/89443905/,"
RENTA MENSUAL. 600 €
Comentarios: •CONTACTO SOLO POR EMAIL: PONDRE EN CONTACTO CON INTERESADOS POR EMAIL, PARA ORGANIZAR VISITA.
Observac...
"
"Dúplex en calle de Ferraz, 67, Argüelles, Madrid",1.500,2 hab.,70 m²,Bajo interior con ascensor,/inmueble/98437511/,"
Este magnífico piso se encuentra en una de las zonas más cotizadas de la ciudad. Con su proximidad a la nueva Plaza de España y al Templo...
"
"Piso en calle de la Princesa, 61, Argüelles, Madrid",4.000,4 hab.,180 m²,Planta 3ª exterior con ascensor,/inmueble/98372346/,"
""PRECICOSA VIVIENDA DE LUJO A ESTRENAR"" ubicada en excepcional zona de Arguelles.
Finca representativa, con características representativ...
"
"Piso en Aravaca, Madrid",1.450,3 hab.,108 m²,Planta 2ª exterior con ascensor,/inmueble/98141187/,"
THE GREAT GALLERY ALQUILA PISO EXTERIOR EN ARAVACA
El inmueble se ubica en una segunda planta exterior con piscina, plaza de garaje y...
"
"Piso en calle Aguaron, Madrid, Valdemarín, Madrid",1.850,3 hab.,110 m²,Planta 1ª exterior con ascensor,/inmueble/83241381/,"
Luminoso piso de 3 dormitorios y dos baños con terraza orientado al sur ubicado en una urbanización con jardín y piscina, zona infantil,...
"
"Piso en calle de Altamirano, Argüelles, Madrid",1.250,2 hab.,78 m²,Bajo interior con ascensor,/inmueble/96983063/,"
Se alquila estupendo piso ubicado en una de las mejores zonas de Madrid, junto al intercambiador de Moncloa. Listo para entrar a vivir, c...
"
"Piso en avenida Pablo Iglesias, Ciudad Universitaria, Madrid",1.790,3 hab.,66 m²,Planta 1ª exterior con ascensor,/inmueble/98586975/,"
Magnífico piso ubicado en zona de gran tránsito peatonal. Su excelente ubicación, en Guzman el Bueno, convierte a esta propiedad en la vi...
"
"Piso en calle Quintana, Argüelles, Madrid",1.650,2 hab.,114 m²,Planta 5ª exterior con ascensor,/inmueble/98489992/,"
MAGNIFICO PISO en una quinta planta exterior muy luminosa con una espectacular terraza que da hacia la calle Quintana una de las mejores...
"
"Piso en Ciudad Universitaria, Madrid",2.000,2 hab.,168 m²,Planta 9ª exterior con ascensor,/inmueble/27757100/,"
Fantástico piso sito en una novena planta, sin amueblar o amueblado, exterior y muy luminoso. con terrazas y buenas vistas.
Consta de amp...
"
"Piso en avenida europa, 27, Aravaca, Madrid",880,1 hab.,62 m²,Planta 3ª exterior con ascensor,/inmueble/30984711/,"
Nuestra promoción de viviendas AZATA Plaza, se sitúa en la C/ Avda de Europa, 27 en donde podemos disfrutar de zonas comunes con piscina...
"
"Piso en calle de Anita Vindel, Aravaca, Madrid",1.300,2 hab.,85 m²,Bajo exterior sin ascensor,/inmueble/98253432/,"
THE GREAT GALLERY ALQUILA PISO EN ARAVACA CON SERVICIOS INCLUIDOS
El inmueble se encuentra sin amueblar con cocina equipada. Cuenta c...
"
"Piso en avenida Juan Andres, 15, Valdezarza, Madrid",750,1 hab.,50 m²,Planta 2ª exterior con ascensor,/inmueble/28006759/,"
Oportunidad! Primer mes de alquiler gratis y 3 si eres Sanitario o personal de las Fuerzas y Cuerpos de Seguridad del Estado)Directamente...
"
"Piso en avenida Europa, 27, Aravaca, Madrid",930,1 hab.,62 m²,Planta 1ª exterior con ascensor,/inmueble/29728314/,"
Nuestra promoción de viviendas AZATA Plaza, se sitúa en la C/ Avda de Europa, 27 en donde podemos disfrutar de zonas comunes con piscina...
"
"Piso en Ciudad Universitaria, Madrid",950,1 hab.,68 m²,Planta 10ª exterior con ascensor,/inmueble/96666256/,"
SMARTCITY ALQUILA. - Apartamento totalmente amueblado exterior en buen estado con 56 m2 útiles, con una habitación con cama doble, con ar...
"
"Piso en paseo del Pintor Rosales, Argüelles, Madrid",1.850,1 hab.,75 m²,Planta 16ª exterior con ascensor,/inmueble/97424704/,"
- CharmingRents alquila - Ático de lujo en planta 16 de un edificio señorial (con portero físico) en el mismo Paseo del Pintor Rosales. C...
"
"Piso en calle Armenteros, Valdezarza, Madrid",850,3 hab.,66 m²,Planta 1ª exterior sin ascensor,/inmueble/98431659/,"
-ZONA VALDEZARZA- Piso reformado de 66m², exterior, semiamueblado y para entrar a vivir. La vivienda consta de salón con acceso a terraza...
"
"Piso en calle del Tutor, Argüelles, Madrid",1.599,2 hab.,85 m²,Planta 4ª interior con ascensor,/inmueble/88619525/,"
ID-2332 ZONA MONCLOA-ARGÜELLES
Buscas vivienda perfectamente comunicada y amueblada?
Pues este es el piso que buscas!
Ubicada en. la 4º...
"
"Piso en calle de Anita Vindel, Aravaca, Madrid",1.300,2 hab.,85 m²,Semi-sótano exterior sin ascensor,/inmueble/98263149/,"
ALQUILAMOS BONITO PISO EN ARAVACA (MADRID)
Disponibilidad inmediata, ideal para parejas o persona sola.
Ubicación inmejorable en una de...
"
"Piso en cuesta de San Vicente, Argüelles, Madrid",1.800,1 hab.,45 m²,Planta 5ª con ascensor,/inmueble/87609005/,"
UBK-972211
(Disponible 1-24 meses)
Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o lar...
"
"Piso en cuesta de San Vicente, Argüelles, Madrid",2.000,1 hab.,45 m²,Planta 6ª con ascensor,/inmueble/87326885/,"
UBK-887864
(Disponible 1-24 meses)
Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o lar...
"
"Piso en calle del Marqués de Urquijo, Argüelles, Madrid",1.800,3 hab.,149 m²,Planta 2ª exterior con ascensor,/inmueble/97899698/,"
Maravilloso 2º exterior con fachada a Marques de Urquijo. Muy amplio y luminoso. Tres dormitorios y el salón. Armarios empotrados. 1 baño...
"
"Piso en calle Juan Álvarez Mendizábal, Argüelles, Madrid",950,1 hab.,53 m²,Planta 2ª exterior con ascensor,/inmueble/98379831/,"
Calefacción central incluida en el precio!
Llámame al 681-328-630
Se encuentra en la zona de Argüelles, en pleno centro de Madrid, bien...
"
"Piso en calle de Ofelia Nieto, Valdezarza, Madrid",800,2 hab.,54 m²,Planta 1ª exterior sin ascensor,/inmueble/30659891/,"
Piso exterior luminoso, en la Calle Ofelia Nieto, una zona muy despejada, muy cerca de zona universitaria y junto a Dehesa de la Villa en...
"
"Piso en calle de Irún, Casa de Campo, Madrid",1.300,2 hab.,100 m²,Planta 2ª exterior con ascensor,/inmueble/93187393/,"
Piso semiamueblado de 2 dormitorios con terraza, salón comedor muy amplio en dos ambientes con posibilidad de un un tercer dormitorio y a...
"
"Dúplex en plaza de España, Argüelles, Madrid",1.900,2 hab.,80 m²,Planta 9ª exterior con ascensor,/inmueble/81689895/,"
Inmopazo ofrece dúplex exterior de dos dormitorios, dos baños en una planta novena con excelentes vistas. Consta de salón con amplio mira...
"
"Ático en calle de Martín de los Heros, Argüelles, Madrid",875,2 hab.,43 m²,Planta 5ª exterior con ascensor,/inmueble/37591255/,"
HabitandoMadrid pone a su disposición este coqueto ático abuhardillado en Argüelles, muy cerca de la Plaza de España.
Amueblado y con la...
"
"Piso en Argüelles, Madrid",1.400,1 hab.,50 m²,Planta 6ª exterior con ascensor,/inmueble/98141494/,"
REF 100570
Estupendo piso en alquiler con superficie construida de 50 m2, situado en la planta sexta interior de la finca.
Estado de con...
"
"Piso en Argüelles, Madrid",3.000,4 hab.,180 m²,Planta 4ª exterior con ascensor,/inmueble/98097035/,"
Ref: 101286
Piso en alquiler con superficie de 180 m², muy luminoso. Planta 4ta° exterior
Se distribuye en:
- salón comedor luminoso
-...
"
"Piso en Argüelles, Madrid",3.000,4 hab.,205 m²,Planta 3ª exterior sin ascensor,/inmueble/96995314/,"
REF 99338
Piso en alquiler con superficie de 205 m2, situado en la tercera planta exterior
La vivienda consta de:
- salón comedor
- 4 do...
"
"Ático en Valdezarza, Madrid",950,1 hab.,55 m²,Planta 2ª exterior sin ascensor,/inmueble/98062612/,"
Ref: 101287
Ático en alquiler con superficie de 55 m², muy luminoso. Planta 2da° exterior sin ascensor
Orientación este-oeste. Se puede...
"
"Piso en Evaristo San Miguel, Argüelles, Madrid",2.100,5 hab.,235 m²,Planta 2ª exterior con ascensor,/inmueble/97851552/,"
PERSONAL-INM Despacho Inmobiliario ofrece en alquiler esta magnífica vivienda en el barrio de Argüelles, en una magnífica ubicación.
La...
"
"Piso en paseo del Pintor Rosales, Argüelles, Madrid",1.800,2 hab.,70 m²,Planta 3ª interior con ascensor,/inmueble/97341289/,"
Grupo Valeria le acerca un piso estupendo de dos dormitorios en Paseo Pintor Rosales.
es la zona mas exclusiva de Argüelles. Vivirá en e...
"
"Piso en calle Juan Alvarez Mendizábal, 6, Argüelles, Madrid",1.400,1 hab.,73 m²,Planta 1ª exterior sin ascensor,/inmueble/2087877/,"
ESPACIOSO PISO próximo al Parque del Oeste. Techos altos y aparcamiento para bicicletas en el patio. Estupenda ubicación, zona tranquila...
"
"Piso en calle Santa Comba, Casa de Campo, Madrid",1.500,3 hab.,85 m²,Planta 4ª exterior con ascensor,/inmueble/98472136/,"
Se alquila piso de 3 habitaciones, semi amueblado, un baño completo y con cocina amueblada, tiene bonitas vistas al Palacio Real. Esta ce...
"
"Chalet adosado en Ciudad Universitaria, Madrid",3.500,6 hab.,422 m²,,/inmueble/97195262/,"
Chalet adosado de 4 plantas en alquiler en urbanización privada en la zona de Puerta de Hierro.
El chalet tiene una superficie de 422m2 d...
"
"Piso en calle Valdeverdeja, 39, Valdezarza, Madrid",950,1 hab.,55 m²,Planta 4ª exterior con ascensor,/inmueble/90900709/,"
Apartamento amplio y en muy buen estado. Muy luminoso y espacioso. Para entrar a vivir. 2 armarios empotrados. Baño completo con ventana...
"
"Piso en Argüelles, Madrid",2.950,6 hab.,259 m²,Planta 4ª exterior con ascensor,/inmueble/98510013/,"
Fantastico piso exterior, cuarto con ascensor y conserje. No es ultimo piso. Seis espacios amplios mas gran entrada, un gran salon y tras...
"
"Piso en Argüelles, Madrid",3.250,5 hab.,180 m², exterior con ascensor,/inmueble/98229000/,"
Vivienda2 alquila maravillosa vivienda para estudiantes en el barrio de Arguelles. El piso está completamente amueblado y cuenta con todo...
"
"Casa o chalet independiente en Ciudad Universitaria, Madrid",12.000,7 hab.,700 m²,,/inmueble/97740255/,"
Tributo a luz en chalet de diseño en la mejor zona de Puerta de Hierro. La casa de obra nueva, hecha por arquitecto de renombre y con las...
"
"Dúplex en calle Aguilafuente, Valdezarza, Madrid",900,1 hab.,70 m²,Bajo exterior sin ascensor,/inmueble/98128432/,"
ThreeHome pone a su disposición dúplex en el barrio de Valdezarza.
DISPONIBLE A PARTIR DEL 1 DE NOVIEMBRE DE 2022.
La vivienda se encue...
"
"Estudio en calle de Juan Álvarez Mendizábal, Argüelles, Madrid",3.561,26 m²,Planta 4ª con ascensor,,/inmueble/93924336/,"
UBK-399883
(Disponible 1-24 meses)
Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o lar...
"
"Piso en Irún, Argüelles, Madrid",1.100,2 hab.,63 m²,Planta 5ª interior con ascensor,/inmueble/96993430/,"
Norte Real Inmobiliaria alquila bonito apartamento recién reformado, interior muy tranquilo, luminoso es una quinta planta, con dos dormi...
"
"Piso en calle de Martín de los Heros, Argüelles, Madrid",1.600,2 hab.,105 m²,Planta 2ª exterior con ascensor,/inmueble/97679812/,"
Fantastico y amplio piso, totalmente reformado, cerca de la Plaza España, 2 dormitorios mas despacho, 2 baños, gran cocina, piso exterior...
"
"Piso en avenida Osa Mayor, 90, Aravaca, Madrid",850,1 hab.,60 m²,Planta 1ª exterior con ascensor,/inmueble/1797550/,"
****Disponible a partir del 1 de Septiembre de 2022. Imprescindible 3 meses aval bancario. Alquila directamente propiedad. No agencias
D...
"
"Ático en calle Luisa Andrés, 12, Valdezarza, Madrid",870,1 hab.,60 m²,Planta 2ª exterior sin ascensor,/inmueble/87464426/,"
Ático silencioso tranquilo, luminoso y acogedor con amplia terraza de 25m2 y balcón, en chalé unifamiliar. Un apartamento confortable con...
"
"Piso en calle de Irún, 15, Argüelles, Madrid",2.800,3 hab.,100 m²,Planta 5ª exterior con ascensor,/inmueble/94998639/,"
Se alquila piso a estrenar de tres dormitorios en uno de los mejores edificios del centro de Madrid. Nueva construcción. Dispone de salón...
"
"Piso en Valdemarín, Madrid",2.325,3 hab.,130 m²,Bajo exterior con ascensor,/inmueble/98439239/,"
Disponible Septiembre 2022. Bajo con amplio jardín muy tranquilo y sin ruidos a dos pasos de la zona de hostelería de Valdemarin.
Tres do...
"
"Piso en Av. de Valladolid, Casa de Campo, Madrid",850,2 hab.,65 m²,Bajo interior con ascensor,/inmueble/98070322/,"
Estupendo piso en zona Príncipe Pío, planta baja, 2 dormitorios de buen tamaño, salón de paso, ventanas en todas las estancias, a pesar d...
"
"Piso en calle de Altamirano, Argüelles, Madrid",900,3 hab.,64 m²,Planta 2ª interior con ascensor,/inmueble/97671932/,"
-ZONA ARGÜELLES- Piso de 64m², interior muy luminoso, amueblado y para entrar a vivir. La vivienda consta de salón independiente, tres do...
"
"Casa o chalet independiente en El Plantío, Madrid",10.000,8 hab.,1.190 m²,,/inmueble/28518655/,"
Chalet palacete de lujo en la florida, en terreno de 3105 m2, con tres plantas con 8 dormitorios y 13 cuartos de baño zona de piscina, ca...
"
"Piso en calle de Juan Álvarez Mendizábal, 10, Argüelles, Madrid",925,1 hab.,57 m²,Planta 5ª interior con ascensor,/inmueble/91556422/,"
Disponible a partir del 15 de agosto. Apartamento abuhardillado muy luminoso y silencioso en zona inmejorable de Madrid: pleno barrio de...
"
"Piso en calle de la Princesa, Argüelles, Madrid",1.950,1 hab.,60 m²,Planta 17ª sin ascensor,/inmueble/97970009/,"
UBK-171617
(Disponible 1-24 meses)
Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o lar...
"
"Piso en calle Felipe Moratilla, 3, Casa de Campo, Madrid",1.050,3 hab.,87 m²,Planta 2ª exterior sin ascensor,/inmueble/84326113/,"
Piso exterior de 3 habitaciones, salón-cocina y un baño, terraza cerrada y un pequeño balcón.
Recién reformada.
En la actualidad se está...
"
"Piso en calle de Écija, 6, Argüelles, Madrid",1.150,1 hab.,60 m²,Bajo interior con ascensor,/inmueble/98611555/,"
Tranquilo piso de diseño recién reformado junto al Parque del Oeste. Totalmente amueblado con calefacción central y agua incluida en el p...
"
"Piso en calle de Ofelia Nieto, 7, Valdezarza, Madrid",1.400,4 hab.,95 m²,Planta 2ª exterior sin ascensor,/inmueble/98611166/,"
Cocina equipada totalmente. Calefacción individual. Silencioso.
"
"Piso en calle del Valle de Bergantiños, 42, Valdezarza, Madrid",1.280,2 hab.,76 m²,Planta 3ª exterior con ascensor,/inmueble/90121490/,"
Particular alquila, estupendo y acogedor piso, cuenta con plaza de garaje para dos coches, aire acondicionado, armarios empotrados, calef...
"
"Piso en Argüelles, Madrid",3.000,4 hab.,182 m²,Planta 4ª exterior con ascensor,/inmueble/98519310/,"
REF. 55296
Maravilloso piso en alquiler en Argüelles, excelente zona, muy bien conectada por autobuses y el metro. Rodeado de todos los...
"
"Piso en Aravaca, Madrid",1.300,2 hab.,97 m²,Planta 2ª exterior con ascensor,/inmueble/81708738/,"
***IMPECABLE, DISPONIBLE, RECIEN PINTADO Y ACUCHILLADO, EN LA MEJOR ZONA DE AVENIDA DE EUROPA, URBANIZACION, PISCINA, VIGILANCIA 24 HORAS...
"
"Piso en calle de la Princesa, 3, Argüelles, Madrid",1.200,1 hab.,73 m²,Planta 2ª exterior con ascensor,/inmueble/92029129/,"
Apartamento en excelente ubicación. Muy luminoso. Perfecto estado. Amueblado. Servicio de portería las 24 hs. Buen edificio. Aire acondic...
"
"Piso en BATAN, Casa de Campo, Madrid",800,1 hab.,70 m²,Planta 1ª exterior con ascensor,/inmueble/98129263/,"
SE ALQUILA PISO EN ZONA BATAN, distribuido en una habitacion, un baño, salon comedor, cocina amueblada y equipada, tarima, luminoso, asce...
"
"Piso en calle Sierra Pajarero, 5, Valdemarín, Madrid",1.400,1 hab.,71 m²,Planta 3ª exterior con ascensor,/inmueble/1648521/,"
Nuevo, amueblado. Máximo nivel, máximos acabados. Piscina cubierta climatizada además de la de verano, domótica, red ethernet, preinstala...
"
"Piso en calle Armenteros, 29, Valdezarza, Madrid",1.350,3 hab.,83 m²,Planta 2ª exterior sin ascensor,/inmueble/94352967/,"
Piso con 3 dormitorios, 1 baños, reforma en 2018. Cocina equipada con electrodomésticos 1ras marcas. (incluye lavavajillas y horno), amue...
"
"Piso en calle Armenteros, 23, Valdezarza, Madrid",1.300,3 hab.,80 m²,Planta 2ª exterior sin ascensor,/inmueble/40450683/,"
Piso con 3 dormitorios, 2 baños, a estrenar, reforma de febrero del 2018. Cocina equipada, amueblado. Está ubicado en zona de comercios,...
"
"Piso en avenida de valdemarín, 140, Valdemarín, Madrid",2.650,4 hab.,175 m²,Bajo exterior con ascensor,/inmueble/33664616/,"
Bajo con magníficos árboles en una de las urbanizaciones con más extensas zonas comunes de Valdemarín. 2 pistas de paddle y piscina. La v...
"
"Piso en Argüelles, Madrid",2.900,3 hab.,110 m², exterior con ascensor,/inmueble/98233239/,"
Vivienda de 3 dormitorios con cocina equipada en urbanización cerrada con gimnasio, piscina, ubicada en zona de palacio, 2 PLAZAS DE GARA...
"
"Piso en calle Darío Aparicio, 5, Valdemarín, Madrid",1.200,1 hab.,60 m²,Planta 1ª exterior con ascensor,/inmueble/36372685/,"
Apartamento de lujo recién reformado. Dos plazas de garaje incluidas. Consta de salón, cocina, habitación y baño. 4 armarios empotrados....
"
"Piso en plaza de españa, 6, Argüelles, Madrid",1.490,1 hab.,60 m²,Planta 6ª exterior con ascensor,/inmueble/32441485/,"
Alquiler apartamento muy tranquilo en la misma plaza de España.
NO AGENCIAS.
"
"Piso en Argüelles, Madrid",1.000,2 hab.,60 m²,Planta 7ª interior con ascensor,/inmueble/31333369/,"
Piso apartamento de dos dormitorios en una septima planta a un patio de manzana muy granade. con muchisima luz en toda la vivienda.
Sal...
"
"Estudio en Valdemarín, s/n, Valdemarín, Madrid",1.200,55 m²,Planta 3ª exterior con ascensor,,/inmueble/94173249/,"
Apartamento en Valdemarín en perfecto estado, excepcionalmente luminoso y con buenas vistas. La casa dispone de salón-comedor con doble v...
"
"Dúplex en calle Darío Aparicio, 5, Valdemarín, Madrid",1.000,1 hab.,60 m²,Planta 3ª exterior con ascensor,/inmueble/83617652/,"
Magnifico duplex dividido en planta baja, con cocina completa y equipada, baño completo con bañera y bidé, salón - comedor y en planta su...
"
"Piso en avenida Europa, 32, Aravaca, Madrid",2.000,3 hab.,131 m²,Planta 1ª exterior con ascensor,/inmueble/1848283/,"
NO AGENCIAS. LIBRE A PARTIR DE SEPTIEMBRE 2022. PISO COMPLETAMENTE AMUEBLADO. Vivienda de lujo en la mejor urbanización de Aravaca / Pozu...
"
"Piso en avenida Europa, 32, Aravaca, Madrid",2.000,3 hab.,131 m²,Planta 1ª exterior con ascensor,/inmueble/1848283/,"
NO AGENCIAS. LIBRE A PARTIR DE SEPTIEMBRE 2022. PISO COMPLETAMENTE AMUEBLADO. Vivienda de lujo en la mejor urbanización de Aravaca / Pozu...
"
"Piso en paseo del Pintor Rosales, 76, Argüelles, Madrid",1.850,2 hab.,78 m²,Planta 3ª exterior con ascensor,/inmueble/98325234/,"
DIRECTO PROPIEDAD:
Se alquila espectacular piso en una de las zonas más exclusivas de Madrid!
Vistas a la calle Lisboa y Paseo de Pintor...
"
"Piso en avenida del Talgo, 110, Aravaca, Madrid",1.350,2 hab.,103 m²,Planta 3ª exterior con ascensor,/inmueble/28396758/,"
Amplio salón, 2 baños, 2 dormitorios, cocina equipada con electrodomésticos (nevera, horno, microondas, lavavajillas, lavadora... ). Mate...
"
"Piso en calle Tremp, 24, Ciudad Universitaria, Madrid",1.450,3 hab.,113 m²,Bajo exterior sin ascensor,/inmueble/98251113/,"
PISO-TERRAZA Piso completamente amueblado en Dehesa de la Villa, a menos de 10 minutos del metro Francos Rodríguez. Al lado de Ciudad Uni...
"
"Piso en calle Arquitecto Sánchez Arcas, 5, Ciudad Universitaria, Madrid",1.150,1 hab.,65 m²,Planta 6ª exterior con ascensor,/inmueble/1637536/,"
DISPONIBLE A PARTIR DEL 15 DE JULIO! Fantástico apartamento amueblado en zona universitaria. Se distribuye en salón, cocina completamente...
"
"Piso en calle Viella, 20, Ciudad Universitaria, Madrid",1.200,3 hab.,67 m²,Planta 1ª exterior sin ascensor,/inmueble/98147357/,"
Excelente piso exterior, soleado, amueblado con calefacción individual y aire acondicionado, junto a la Dehesa de la Villa, próximo al me...
"
"Piso en calle de Beatriz de Bobadilla, 9, Ciudad Universitaria, Madrid",3.000,5 hab.,200 m²,Planta 4ª exterior con ascensor,/inmueble/97860722/,"
Particular alquila piso en pleno corazón de la Ciudad universitaria. Estupendo piso ideal para 4 o 5 estudiantes. Habitaciones amplias, t...
"
"Piso en Argüelles, Madrid",1.600,2 hab.,100 m²,Planta 6ª exterior con ascensor,/inmueble/97798384/,"
Piso en alquiler en la zona de Arguelles, este piso se encuentra en Madrid, en la planta 6. Es un piso, construido en el año 2001, que ti...
"
"Piso en calle de Arcos de la Frontera, 7, Aravaca, Madrid",985,1 hab.,55 m²,Bajo exterior con ascensor,/inmueble/97698013/,"
Se alquila vivienda en urbanización situada en el centro de Aravaca. La vivienda se encuentra rodeada de pequeño comercio, múltiples cole...
"
"Piso en calle de Evaristo San Miguel, 7, Argüelles, Madrid",1.000,1 hab.,40 m²,Planta 2ª interior con ascensor,/inmueble/90878603/,"
Apartamento con un dormitorio (cama de matrimonio), salón-cocina y baño. Muy céntrico y acogedor.
Segunda planta con ascensor. Cocina co...
"
"Piso en calle de Evaristo San Miguel, 7, Argüelles, Madrid",1.900,2 hab.,70 m²,Planta 2ª exterior con ascensor,/inmueble/90867973/,"
Apartamento de 2 habitaciones, salón-cocina y baño. Segunda planta exterior, con ascensor.
Acogedor, bien ubicado y tranquilo.
Cuenta con...
"
"Piso en calle del Tutor, 60, Argüelles, Madrid",900,1 hab.,55 m²,Planta 3ª interior con ascensor,/inmueble/92119495/,"
Apartamento tranquilo y bien situado en la calle Tutor, muy cerca del Cuartel General del Aire y del intercambiador de Moncloa.
El piso,...
"
"Piso en calle de Ilustración, 10, Argüelles, Madrid",1.100,1 hab.,45 m²,Planta 1ª interior con ascensor,/inmueble/89187184/,"
Alquilo preciosa vivienda reformada y completamente amueblada, con todos los servicios dados de alta (luz, agua, internet, etc) por meses...
"
"Piso en calle Quintana, 18, Argüelles, Madrid",950,1 hab.,62 m²,Planta 2ª exterior con ascensor,/inmueble/1684764/,"
Se alquila por un mínimo de 1 año. Reformado con todos los servicios, en pleno centro de Madrid, muy bien comunicado, todo exterior y muy...
"
"Chalet pareado en Aravaca, Madrid",5.800,5 hab.,700 m²,,/inmueble/29615329/,"
Casa con jardín propio y piscina. Tiene un amplio recibo y muy buena cocina. Ascensor. 5 dormitorios y 5 baños. Garaje 2 coches. Salón co...
"
"Piso en avenida de Valladolid, 17, Casa de Campo, Madrid",900,1 hab.,60 m²,Planta 1ª exterior con ascensor,/inmueble/98620577/,"
alquilo a partir del 15 de septiembre precioso apartamento, luminoso, tranquilo y frente al rio manzanares. Zona de príncipe pio/universi...
"
"Piso en Valdezarza, Madrid",1.100,3 hab.,78 m²,Planta 3ª exterior con ascensor,/inmueble/98541594/,"
! PRecioso Piso REFORMADO A ESTRENAR VACIO exterior 78 m2 3 dormitorio a/empotrados salón comedor cocina baño, DOS TERRAZAS garaje opcion...
"
"Piso en calle Quintana 22, Argüelles, 12, Argüelles, Madrid",1.650,2 hab.,114 m²,Planta 5ª exterior con ascensor,/inmueble/98118603/,"
Salón dos habitaciones y dos baños. Aire Acondicionado, exterior y muy luminoso.
"
"Piso en plaza Alcira, 15, Valdezarza, Madrid",1.800,4 hab.,95 m²,Planta 3ª exterior sin ascensor,/inmueble/28000410/,"
Dispone de 4 habitaciones todas ellas con toma de TV e Internet, salon comedor, cocina, baño y aseo. Junto al parque la Dehesa de la Vill...
"
